Company Name,Year,Date,Text,URL,word_count,Cat_E,Cat_S,Cat_G,Cat_N,Resource_Use_active,Resource_Use_reasoning,Emissions_active,Emissions_reasoning,Innovation_active,Innovation_reasoning,Workforce_active,Workforce_reasoning,Human_Rights_active,Human_Rights_reasoning,Community_active,Community_reasoning,Product_Responsibility_active,Product_Responsibility_reasoning,Management_active,Management_reasoning,Shareholders_active,Shareholders_reasoning,CSR_Strategy_active,CSR_Strategy_reasoning
Pranda Jewelry PCL,2026,2026-05-07T02:18:11.347Z,"Pranda Group continues to expand the scope of its Responsible Jewellery Council #RJC Code of Practices 2019 certification to additional affiliated companies, including Prima Gold International Co., Ltd. in Thailand and Pranda Vietnam Co., Ltd. in Vietnam.

The expanded certification reflects Pranda’s commitment to responsible business practices across ethics, human rights, labor, health and safety, environmental management, and responsible supply chain management throughout the jewelry value chain.

🌐Read more at https://lnkd.in/gAMHEbPe

#Pranda #Sustainability",https://www.linkedin.com/posts/prandagroup_rjc-pranda-sustainability-activity-7457977050478583809-P-Oy?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFNK4soBB4fhH1bCSX3bKHYCTqI6LynAUic,73,No,Yes,Yes,No,No,"The post does not reference materials, energy, or water usage, eco-efficient supply chain solutions, or resource input reduction.",No,"There is no mention of emissions, pollution, or emission-reduction initiatives.",No,"No explicit reference to environmental technologies, green processes, or eco-designed products.",No,"The post does not discuss internal employees, job satisfaction, safety, compensation, or training opportunities.",Yes,The post explicitly cites human rights as part of the scope of the Responsible Jewellery Council Code of Practices certification expansion.,No,"No explicit information on community impacts, charitable activities, or localized social programs.",No,"No discussion of product quality, safety, or customer data/privacy.",No,"No reference to governance structures, executive leadership, or board-level issues.",No,"No mention of shareholders, investor relations, or anti-takeover topics.",Yes,"The certification expansion and commitment to responsible practices across ethics, human rights, labor, health and safety, environmental management, and supply chain management indicate integration of ESG considerations into the company’s CSR strategy."
Youngone Corp,2025,2025-05-28T08:29:22.281Z,"#youngone #bangladesh

'Beyond the Stereotype' - this fascinating, in-depth report looks at how the readymade garment industry has quietly transformed over the past decade.

Here is an excerpt, the full report can be accessed via the link below.

'Beyond the Stereotype: Rethinking Bangladesh’s Textile Industry exposes a critical gap between perception of Bangladesh versus reality. Today, Bangladesh stands as one of the most advanced manufacturing hubs in the global apparel industry. It leads the world in green-certified garment factories. 

It has reformed its labor laws, built a robust regulatory infrastructure, and pioneered circular fashion systems at scale. Over 4.5 million workers—most of them women—are employed in an industry that has become central not only to the country’s economy, but to the global supply chain, with textile exports reaching over 150 countries. 

Factory safety systems have been overhauled, union representation has expanded fivefold, and environmental standards have become embedded in national policy. In key areas, Bangladesh is setting—not following—the global standard. 

Yet, global media narratives have not kept pace. In much of the Western press, Bangladesh remains anchored in 2013: a country defined by tragedy and ethical risk. A decade after the Rana Plaza collapse triggered international outrage, the story has barely moved forward. Progress is treated as provisional. Innovation is ignored. Reform is either downplayed or doubted. In this report, Taiwo Meghoma, Uchenna Ekwo, and Nathalie Beasnael set out to correct that record to explain why it matters

https://lnkd.in/gDEFdZJd",https://www.linkedin.com/posts/youngone-corporation_beyond-the-stereotype-rethinking-bangladesh-activity-7333409035779485696-qsJB?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADsQdbQBwKhH-Xjwdn7LKzVqfpgUTcJBzBA,239,Yes,Yes,No,No,Yes,"The post highlights Bangladesh as leading in 'green-certified garment factories' and notes the pioneering of circular fashion systems, signaling explicit attention to resource inputs, eco-efficient practices, and material/energy considerations within the industry.",No,"There is no explicit reference to emissions reductions, carbon footprint, pollution controls, or related operational emission data.",Yes,"The excerpt claims Bangladesh has 'pioneered circular fashion systems at scale,' which constitutes an explicit reference to innovative environmental processes and approaches.",Yes,"The post mentions over 4.5 million workers (mostly women) and notes reforms such as overhauled factory safety systems and expanded union representation, indicating workforce- and labor-related topics.",Yes,"References to labor law reforms, worker safety, and union rights relate to fundamental human rights considerations within the context of employment and labor standards.",No,"The content focuses on industry transformation and policy/regulatory aspects rather than explicit community impact, philanthropy, or local social programs.",No,"There is no discussion of product safety, customer health risks, data privacy, or product integrity relevant to consumers.",No,"The post does not address corporate governance structures, leadership, or executive compensation.",No,"There is no mention of investor relations, shareholder rights, or anti-takeover measures.",No,"While the piece discusses national policy and industry transformation, it does not articulate a company’s integrated CSR strategy or its day-to-day decision-making processes."
Pranda Jewelry PCL,2025,2025-06-16T09:10:36.830Z,"✨Pranda UK Earns Official RJC Certification — A Key Step Toward Sustainable Excellence

“We’re excited to share that Pranda UK has officially received certification from the Responsible Jewellery Council #RJC , now proudly certified alongside Pranda Bangkok and Pranda Korat, which have held this certification since 2018.”
This certification confirms our strong commitment to responsible, ethical, and sustainable practices at every step of our jewelry supply chain — from design through to retail.

The RJC’s standards are based on globally recognized frameworks, including the Universal Declaration of Human Rights, ILO Conventions, the UN Global Compact, and the Sustainable Development Goals #SDGs.
This achievement:
 ✅ Strengthens our social and environmental responsibility
 ✅ Mitigates risks throughout the supply chain
 ✅ Builds greater trust and credibility worldwide
It marks another important milestone on Pranda’s journey to creating lasting value with transparency and integrity.
📌 Discover more about our sustainability efforts at https://lnkd.in/g--FRRrQ

#Pranda #RJCcertified #SustainableJewelry #ResponsibleBusiness #PrandaUK",https://www.linkedin.com/posts/prandagroup_rjc-sdgs-pranda-activity-7340304784236679170-I6kG?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFNK4soBB4fhH1bCSX3bKHYCTqI6LynAUic,154,No,Yes,Yes,No,No,"The post does not discuss energy, water, or material/resource usage; it focuses on certification and supply chain sustainability.",No,"No mention of emissions, carbon footprint, or emission reduction initiatives.",No,"No explicit reference to environmental technologies, green processes, or eco-designed products.",No,"No discussion of employees, workplace safety, diversity, or training opportunities.",Yes,References to the Universal Declaration of Human Rights and ILO Conventions as frameworks underpinning the RJC standards indicate explicit human rights considerations.,No,"No explicit information about community programs, public health, or local social impact.",No,"While the post mentions responsible practices, it does not explicitly discuss product safety, quality standards, or customer data/privacy.",No,"No discussion of governance structures, executive leadership, or board-level issues.",No,"No mention of shareholder relations, reporting, or anti-takeover measures.",Yes,"The announcement frames sustainability certification and responsible practices as integral to the company's strategy and value creation, indicating integrated CSR messaging."
Pandora A/S,2026,2026-03-08T16:32:46.996Z,"Today, we come together to recognise International Women’s Day and the role each of us plays in building a more inclusive Pandora. It’s a moment to celebrate the progress we’ve made and acknowledge the work still ahead. 
​
Our commitment also reaches beyond Pandora. Through our long‑standing partnership with UNICEF, we continue to help create opportunities for children and young people around the world, especially girls. This year, we mark the day with the launch of our new Pandora x UNICEF charm, a symbol of hope, opportunity, and the collective power of supporting
girls’ futures. It serves as a reminder to inspire change in all that we do for a fairer and more equitable world. 
​
Thank you to all our colleagues for the dedication, care, and advocacy you bring every day. Together, we can make a difference. ​
​
#InternationalWomensDay #PandoraForUnicef Berta UNICEF Danmark",https://www.linkedin.com/posts/pandora-a-s_international-womens-day-activity-7436448844202283008-4pcj?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADNLBEoB42V1aQkGHNSQP9WCUaOFTYDU7wU,145,No,Yes,Yes,No,No,"No mention of materials, energy, or water usage, or eco-efficient supply chain management.",No,"No reference to emissions, carbon footprint, or pollution reduction efforts.",No,"No explicit discussion of environmental technologies, green processes, or eco-designed products.",No,"No evidence about internal workforce topics such as job satisfaction, safety, diversity, or training opportunities.",Yes,"Discusses opportunities for children and girls and a UNICEF partnership, which aligns with fundamental human rights themes related to child rights and non-discrimination.",Yes,Describes Pandora’s corporate citizenship through the Pandora x UNICEF collaboration to support girls’ futures and broader community impact.,No,"No mention of product quality, safety, or consumer data/privacy issues.",No,"No discussion of governance structures, executive leadership, or board-level topics.",No,"No reference to shareholder value, investor relations, or anti-takeover policies.",Yes,The post communicates a CSR-driven initiative (partnership with UNICEF and a themed charm) and frames inclusion and social impact as part of Pandora’s broader strategy and brand messaging.
Calida Holding AG,2025,2025-12-11T09:40:25.909Z,"CALIDA GROUP strengthens Board of Directors with renowned experts

The CALIDA GROUP is expanding the expertise of its Board of Directors in the areas of retail and the textile industry and strengthening its strategic orientation. The focus is on further increasing efficiency and effectiveness based on targeted product development and intensified communication of the CALIDA and AUBADE brands. Against this backdrop, the Board of Directors will propose to the shareholders of the CALIDA GROUP at the Annual General Meeting on 15 April 2026 the election of Caroline Forster and Nicole Loeb as new additional members of the Board of Directors.",https://www.linkedin.com/posts/calida-group_calida-group-press-release-activity-7404817328254906370-kVGO?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACWcyokBXhZ3_XiOKwQKBXR6MLb-fun3aMA,100,No,No,Yes,No,No,"The post does not discuss materials, energy, water usage, or eco-efficient supply chain management.",No,"There is no mention of emissions, pollution, or emission-reduction initiatives.",No,"No references to environmental technologies, green processes, or eco-designed products are made.",No,"The post does not address employees, workplace safety, compensation, or training opportunities.",No,"No mention of human rights conventions, policies, or supplier labor rights auditing.",No,"No information about community programs, public health, or local social impact initiatives.",No,"There is no discussion of product quality, safety, or customer data protection.",Yes,"The post announces strengthening the Board of Directors and enhancing governance, indicating leadership and board-structure changes.",Yes,"The post references the Annual General Meeting and the election of new board members by the shareholders, signaling governance and shareholder engagement.",No,"No explicit mention of integrating environmental, social, or governance topics into day-to-day decision-making or CSR reporting."
Suominen Oyj,2026,2026-04-01T07:04:38.167Z,"Last call for Suominen’s Annual General Meeting 2026!
Suominen’s Annual General Meeting will be held on April 15 at 1:00 p.m. (EEST). The Annual General Meeting will be held without a meeting venue using remote connection in real time.
The registration and advance voting closes on April 7 at 4:00 p.m. (EEST).
https://brnw.ch/21x1dZk",https://www.linkedin.com/posts/suominen-corporation_annual-general-meeting-2026-activity-7445003174064709634-lL_W?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAChuQRMBdHkIwKp5VAh3LX4A3zkCuYtgrK0,53,No,No,Yes,No,No,"The post does not discuss materials, energy, water usage, or eco-efficient resource management.",No,"There is no mention of emissions, pollution, or environmental reduction initiatives.",No,"No reference to environmental technologies, green processes, or eco-designed products.",No,"No information about employees, workplace safety, compensation, or training.",No,"No mention of human rights conventions, policies, or supplier auditing.",No,"No discussion of community impact, philanthropy, or public health initiatives.",No,"No references to product quality, safety, or customer data privacy.",No,"No explicit discussion of governance principles, leadership, or board structure beyond an AGM notice.",Yes,"The post announces Suominen’s Annual General Meeting and closing dates for registration and advance voting, which pertain to shareholders and their voting rights.",No,No indication of integrated ESG strategy or governance/social/environment integration beyond the meeting notice.
Suominen Oyj,2026,2026-03-20T09:40:06.214Z,"Suominen’s Annual Report 2025 has been published today. The Annual Report includes the Report by the Board of Directors including the Sustainability Statement, Financial Statements for 2025, the Auditor’s report, Assurance report on the Sustainability Statement, Corporate Governance Statement, Remuneration Report and Annual review: https://brnw.ch/21x0TKF",https://www.linkedin.com/posts/suominen-corporation_suominen-has-published-its-annual-report-activity-7440693644342321152-wCDJ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAChuQRMBdHkIwKp5VAh3LX4A3zkCuYtgrK0,45,No,No,Yes,No,No,"The post only notes the publication of Suominen's Annual Report and its components (including Sustainability Statement) with no reference to materials, energy, water use, or resource-management actions.",No,"There is no explicit mention of emissions, carbon footprint, or emission-reduction initiatives in the post.",No,"The post references sustainability reporting but does not mention environmental technologies, green processes, or eco-designed products.",No,"There is no content about employees, workplace safety, diversity, compensation, or training.",No,"No explicit reference to human rights policies, conventions, or supplier auditing mentioned in the post.",No,"No explicit mention of community programs, public health protections, or local social impact in this post.",No,"The post does not discuss product quality, safety, customer data privacy, or related issues.",Yes,"The post highlights that the annual report includes the Report by the Board of Directors and a Corporate Governance Statement, indicating governance and leadership content.",Yes,"The annual report is tied to shareholder information; the post explicitly mentions Remuneration Report, which is typically of interest to shareholders and governance reporting.",Yes,"The inclusion of Sustainability Statement and Assurance report within the annual report demonstrates ESG governance content and integration into reporting, aligning with CSR strategy."
Suominen Oyj,2025,2025-08-11T11:04:48.396Z,"We are pleased to announce that Charles Heaulme has officially joined Suominen team as President & CEO, effective today, August 11. In addition to his new responsibilities, Charles will retain his position as Chair of the Board until the next Annual General Meeting of Suominen 2026.",https://www.linkedin.com/posts/suominen-corporation_suominen-leadership-dayone-activity-7360627242260922389-taCH?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAChuQRMBdHkIwKp5VAh3LX4A3zkCuYtgrK0,46,No,No,Yes,No,No,"The post does not discuss materials, energy, or water usage or eco-efficient supply chain management.",No,"No mention of emissions, pollution, or reduction initiatives.",No,No reference to environmental technologies or eco-designed products.,No,"No discussion of internal employees, workplace safety, diversity, or training.",No,No mention of human rights policies or supplier auditing.,No,No content related to corporate citizenship or local community initiatives.,No,"No discussion of product quality, safety, or customer data/privacy.",Yes,"Announcement of the new President & CEO and Chair of the Board pertains to governance, leadership, and board structure.",No,"No discussion of shareholder rights, investor relations, or anti-takeover measures.",No,No integrated sustainability strategy or governance-to-decision-making linkage discussed.
Adidas AG,2025,2025-12-04T14:00:38.017Z,"A month of movement, strength, and sisterhood: With Women We Run 🏃‍♀️💜 

With Women We Run (WWWR) is our women-led running movement, with active communities in 47 countries across 5 continents. Together, we’ve created a truly global celebration of community and female empowerment by amplifying women’s voices in running. 🌎✨ 

Here’s how we showed up to make November unforgettable:  

🫶 Creating spaces: Adidas Runners Doha hosted a series of classes to bring more women into sport. From Pilates to sound healing, all activations were designed to create a safe and inclusive space for women in Doha, culminating in a women’s-only run festival.  

💪 Expanding spaces: Over 20 European communities competed in a backyard ultra marathon at Sports Base Berlin. More than a race, it was a celebration of women’s endurance and strength. 
 
✊ Protecting spaces: Bogotá, Buenos Aires and Mexico City united to mark the International Day for the Elimination of Violence Against Women, turning invisible harassment into a visible act of resistance with 5K runs, with a minute of silence at the heart.  

🏃‍♀️ We bookended the month with an unforgettable marathon series – starting with NYC Marathon and closing in Beijing and Shanghai – spotlighting incredible community runners chasing PBs.  

Here’s to every mile, every win, and every woman! 🙌 

#adidasRunners #WithWomenWeRun",https://www.linkedin.com/posts/adidas_adidasrunners-withwomenwerun-activity-7402346095122595842-dbsK?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAD2I9Z8B375LXs5HhGiec5aEp0Oo3zrqv98,214,No,Yes,Yes,No,No,"No explicit reference to materials, energy, or water usage, or eco-efficient supply chain management; content focuses on community programs and events.",No,"No mention of emissions, carbon footprint, or waste management.",No,"No explicit reference to environmental technologies, eco-designed products, or reductions of environmental costs.",No,"No discussion of Adidas employees’ job satisfaction, safety, compensation, or internal development.",Yes,"Mentions International Day for the Elimination of Violence Against Women and creating safe, inclusive spaces for women, indicating a human rights-related theme.",Yes,Describes global WWWR communities and city-based events promoting female empowerment and social impact.,No,"No discussion of product quality, safety, or customer data privacy.",No,No governance or leadership structure discussed.,No,No references to investor relations or shareholder value.,Yes,"The program is presented as a global movement and brand initiative, illustrating integration of social dimensions into brand strategy and communications."
Adidas AG,2026,2026-02-05T11:00:23.964Z,"📣 We received a perfect score of 100 on the Human Rights Campaign Foundation’s 2026 Corporate Equality Index.  

Established in 2002, the Corporate Equality Index is the leading benchmarking tool to measure corporate policies and practices related to LGBTQIA+ workplace equality. We’re proud to be amongst the top businesses to receive the Equality 100 Award.  

As we continue to work towards creating an equal playing field for all, we want to thank our 2SLGBTQIA+ Employee Resource Groups for their support and work to foster a culture of belonging across our ///-team. 

#inside3stripes #ItStartsWithYou",https://www.linkedin.com/posts/adidas_inside3stripes-itstartswithyou-activity-7425131173229539328-nt1H?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADSrhNYB6WX_yttMZS5zKuw4oAmgtZapKSg,93,No,Yes,Yes,No,No,"The post does not discuss materials, energy, water use, eco-efficient supply chains, or resource reduction.",No,"There is no mention of emissions, pollution, or strategies to reduce environmental pollutants.",No,The post focuses on equality recognition and internal culture rather than environmental technologies or eco-designed products.,Yes,Explicit reference to 2SLGBTQIA+ Employee Resource Groups and efforts to foster a culture of belonging among the workforce.,Yes,"Discusses corporate policies and practices related to LGBTQIA+ workplace equality, reflecting fundamental human rights considerations.",No,"No mention of external community programs, philanthropy, or social impact initiatives beyond internal culture.",No,"No discussion of product quality, safety, privacy, or customer health related to products.",No,"No references to governance structures, executive leadership, or board-level oversight.",No,"No mention of investor relations, shareholder rights, or anti-takeover policies.",Yes,The post communicates CSR-relevant messaging by highlighting equality benchmarks and inclusion efforts as part of the company's social responsibility narrative.
Kordsa Teknik Tekstil AS,2025,2025-11-18T11:17:14.780Z,"At the “ISSB Workshop” organized in collaboration with the Public Oversight, Accounting and Auditing Standards Authority (KGK) and the International Sustainability Standards Board (ISSB), comprehensive sessions were held on the Türkiye Sustainability Reporting Standards (TSRS) and global reporting frameworks.

Our Sustainability and Communications Director, Nevra Aydogan Gürsoy, took part as a panelist in the Scope 3 Case Study session, sharing Kordsa’s sustainability vision and best practices in carbon management.

At Kordsa, we are pleased to contribute to reinforcing sustainability reporting and supporting the adoption of best practices.

#Kordsa #WeReinforceLife",https://www.linkedin.com/posts/kordsa_kordsa-wereinforcelife-activity-7396506771516801024-QBHw?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAACFk2oAB4HsW-myWfpqUOpb97fs2R8j-x7A,89,Yes,No,Yes,No,No,"The post does not discuss materials, energy, or water use, nor eco-efficient supply chain management or resource reduction.",Yes,"The post references a Scope 3 Case Study session and carbon management, explicitly tying the topic to emissions and efforts to manage them.",No,"There is no mention of environmental technologies, eco-designed products, or other innovation aimed at reducing environmental costs.",No,"The post does not address employees, workplace safety, compensation, training, or diversity.",No,"No references to human rights conventions, policies, or supplier auditing are present.",No,"No explicit information about community programs, philanthropy, or local social impact is described.",No,"No discussion of product quality, safety, or customer data/privacy is mentioned.",No,"The post does not discuss governance principles, board structures, or executive compensation.",No,"There is no reference to investor relations, shareholder rights, or anti-takeover policies.",Yes,"The message emphasizes reinforcing sustainability reporting and adopting best practices, reflecting integration of environmental and social governance into CSR strategy."
Levi Strauss & Co,2025,2025-08-14T19:12:36.057Z,"Not every corporate sustainability action will grab headlines, nor should they. The landscape has changed considerably in recent years -- for the better, I'd argue. There’s more rigor, more skepticism, much better data and a sharper focus on results than there was five or ten years ago. It’s become clear that real progress requires committed, consistent work that prioritizes impact, addresses the real-world implications of our operations and aligns with long-term business strategies. 
 
And while the quieter, unflashy moves that occur “behind the scenes” might not be making major headlines, they're just as critical as the big ones. They help us stay focused on our goals, execute against our plans, and deliver results over time.

With that in mind, I thought I’d use this space to highlight some of the more subtle initiatives we’re driving forward at Levi Strauss & Co., alongside our bigger swings. When added together, they demonstrate how we’re embedding sustainability across our operations, learning and adapting along the way as we work to drive progress across our three main sustainability pillars of climate, consumption, and community.

For now, I’ll call it #sustainabilityspotlight (but I’m open to suggestions about the name).
 
For example: many suppliers want to make their operations more sustainable but don’t have access to the capital they need to make changes in their infrastructure and processes. So, we’re collaborating with the IFC - International Finance Corporation and their Global Trade Supplier Finance program to address the financing gap, helping suppliers that perform well on our Supplier Code of Conduct find the funding to strengthen foundational compliance measures – such as employee education on labor rights and chemical labelling.  Over the years, we’ve refined our approach with IFC to not only improve compliance but also unlock broader sustainability initiatives, including renewable energy adoption.

Through this program, Epic Group—one of our key suppliers—has accessed more favorable financing by steadily improving their Code of Conduct scores and then used that funding to drive improvements in water use, energy efficiency and waste reduction at the factory level. Financing solutions like this are not one-size-fits-all, so it’s important we, as sustainability practitioners, take note of what’s working and how we can leverage those learnings elsewhere.

Read more about how the program supports suppliers here: https://lnkd.in/gNhNqPCA 

And check back soon for my next #sustainabilityspotlight on the work we’re driving forward at LS&Co..",https://www.linkedin.com/posts/jeffreyhogue_sustainabilityspotlight-sustainabilityspotlight-activity-7348453541012742145-HyWM?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADAEIjUB6-0Ki4Mn4tqi3dc1q7EgfDhzXsM,392,Yes,Yes,Yes,No,Yes,"The post discusses improvements in water use, energy efficiency, and waste reduction at supplier facilities, indicating explicit resource-use considerations.",Yes,References to renewable energy adoption and energy-efficiency improvements are presented as actions to reduce emissions in production and operations.,No,"There is no explicit mention of environmental technologies, green processes, or eco-designed products in the post.",No,The content focuses on supplier-facing labor rights education and codes of conduct rather than Levi Strauss & Co.'s internal employees and workplace practices.,Yes,"The post highlights labor rights education and supplier Code of Conduct, reflecting attention to fundamental human rights within the supply chain.",No,"There is no explicit description of community programs, public health initiatives, or local social impact beyond general sustainability framing.",No,"While chemical labeling is mentioned, the post centers on supplier compliance rather than direct product safety, quality, or customer data protection.",No,"No discussion of governance structures, executive leadership, or board-level matters is provided.",No,"There is no reference to investor relations, shareholder rights, or anti-takeover policies.",Yes,"The post frames sustainability as embedded across operations (climate, consumption, and community) and highlights strategic collaborations and learnings, indicating a CSR strategy."
On Holding AG,2026,2026-04-28T09:02:38.717Z,"""Growth brings responsibility. But even more, it brings opportunity. Our aim is to prove that performance, design and impact can move together in every stride – cutting our footprint, improving working conditions across our value chain and contributing to progress where we operate while engineering the gear that inspires people to move,” Begüm Kürkçü, Senior Director - Global Sustainability at On.

Introducing our 2025 Impact Progress Report – a candid look at our journey, reflecting on 15 years of On – sharing areas of progress while acknowledging our toughest challenges: minimizing our environmental impact in harmony with rapid growth, scaling circularity, and advancing living wages and social conditions in our supply chain to strive toward leaving a better footprint behind.

Presented in two-parts, inside you’ll find human stories behind our strategy, showcasing the people behind how decisions are made in the day-to-day. And, in part-two, discover the data and disclosures that hold us accountable.

Click through for some of our key highlights. For the full story, read the 2025 Impact Progress Report: https://lnkd.in/dkjDRkPh",https://www.linkedin.com/posts/on-ag_growth-brings-responsibility-but-even-more-activity-7454817344415141888-xd9f?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAAnqdHEBFhqGaTrppCJUDaUVNvGCvqYCUps,173,Yes,Yes,Yes,No,Yes,"The post explicitly references minimizing environmental impact and scaling circularity, indicating a focus on reducing resource inputs and improving resource efficiency in operations and supply chain.",No,"There is no explicit mention of emissions, carbon footprint reductions, pollution controls, or greenhouse gas targets.",No,"The post does not explicitly reference environmental technologies, eco-designs, or other green-innovation initiatives.",No,"There is no explicit discussion of internal employees’ job satisfaction, safety, fair compensation, or development opportunities; references to supply chain living wages pertain to external workers, not the company's internal workforce.",Yes,"The post mentions advancing living wages and social conditions in the supply chain, which relates to fundamental human rights and labor rights considerations.",No,"There is no explicit description of community programs, public health initiatives, philanthropy, or local social-impact activities.",No,"The post does not address product safety, quality, consumer health, or data privacy.",No,"There is no explicit discussion of governance structures, executive leadership, or board-level oversight.",No,"There is no explicit mention of shareholders, investor relations, or anti-takeover mechanisms.",Yes,"The content centers on an impact progress report, accountability through data and disclosures, and the integration of environmental and social dimensions into strategic decision-making, indicating a CSR strategy focus."
Pandora A/S,2025,2025-07-14T10:28:08.228Z,"Christian Frigast to depart Pandora Board of Directors. 

Deputy Chair, Christian Frigast has informed the Board that he will not stand for re-election at the next Annual General Meeting in 2026.
 
Christian Frigast has played an instrumental part in where Pandora is today. He was Managing Partner at the private equity firm Axcel, which acquired Pandora from the company’s founders in 2008 and led the company to its IPO in 2010. Since then, Christian Frigast has served as Deputy Chair on Pandora’s Board. 
 
“Christian was a key figure in Axcel’s investment in Pandora in 2008, and he has been instrumental in Pandora’s journey to become the world’s largest jewellery brand. On behalf of Pandora and the Board, I would like to express my gratitude to Christian for his dedicated service,” says Peter Ruzicka, Chair of Pandora’s Board of Directors. 
 
Christian will serve as Deputy Chair until the next Annual General Meeting in 2026. 
 
Read more here: https://lnkd.in/dB4EF-xS",https://www.linkedin.com/posts/pandora-a-s_christian-frigast-to-depart-pandora-board-activity-7350471153850707969-3E8E?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAADNLBEoB42V1aQkGHNSQP9WCUaOFTYDU7wU,157,No,No,Yes,No,No,"The post does not discuss materials, energy, water usage, or resource management.",No,"There is no mention of emissions, pollution, or emission reduction initiatives.",No,"No reference to environmental technologies, green processes, or eco-designed products.",No,"No discussion of employees, workplace safety, compensation, diversity, or training.",No,"No mention of human rights policies, conventions, or supplier labor rights auditing.",No,"No description of corporate citizenship, community health initiatives, or local social impact.",No,"No discussion of product quality, safety, or customer data/privacy issues.",Yes,"The post centers on Pandora's Board of Directors, Deputy Chair role, and governance leadership, including a planned leadership transition and historical governance context.",No,"No mention of shareholder relations, investor reporting, or anti-takeover measures.",No,No discussion of integrating ESG topics into day-to-day decision-making or overarching CSR strategy.
Gabriel Holding A/S,2025,2025-12-12T12:40:58.330Z,"Yesterday, Gabriel Holding A/S hosted its Annual General Meeting, reviewing the 2024/25 financial year. 

Explore the key highlights from the Annual Report in the video.
Strong growth, beating expectations.",https://www.linkedin.com/posts/gabriel_yesterday-gabriel-holding-as-hosted-its-activity-7405225150586998784-Xn6Z?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEsntggBsZ3j--2X3xlvXMIZKK2Ymt0pMxg,29,No,No,No,Yes,No,"The post mentions an AGM and reviewing the annual report but contains no explicit discussion of materials, energy, water usage, or eco-efficient supply chain topics.",No,"There is no mention of emissions, carbon footprint, or emission-reduction measures.",No,"No reference to environmental technologies, green processes, or eco-designed products.",No,"No discussion of employees, workplace safety, diversity, or training opportunities.",No,"No mention of human rights conventions, supplier auditing, or rights-based policies.",No,"No reference to corporate citizenship, local community impact, or public health initiatives.",No,"No discussion of product quality, safety, or customer data/privacy considerations.",No,"No information about governance principles, executive leadership, or board structures.",No,"No explicit mention of investor relations, shareholder rights, or anti-takeover devices.",No,No evidence of integrated ESG governance or CSR strategy being communicated.
Gabriel Holding A/S,2025,2025-12-04T10:41:41.262Z,"On Thursday, December 11, 2025, Gabriel Holding A/S will host its Annual General Meeting where we review the financial year 2024/25 – a year marked by solid progress, particularly in our continuing business. 

Ahead of the meeting, we sat down with Chairman of the Board Søren Mygind Eskildsen and CEO Anders Hedegaard Petersen to discuss the past year and share insights on the outlook for the years ahead.",https://www.linkedin.com/posts/gabriel_on-thursday-december-11-2025-gabriel-holding-activity-7402296028743340033-TRNt?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAEsntggBsZ3j--2X3xlvXMIZKK2Ymt0pMxg,68,No,No,Yes,No,No,"The post does not discuss materials, energy, or water use, nor eco-efficient supply chains.",No,"There is no mention of emissions, carbon footprint, or pollution-related topics.",No,"No reference to environmental technologies, green processes, or eco-designed products.",No,"No discussion of employees, working conditions, or development opportunities.",No,No mention of human rights conventions or supplier labor rights.,No,"No content on community impact, philanthropy, or corporate citizenship.",No,"No references to product safety, quality standards, or customer data/privacy.",Yes,The post references governance-related elements via the Chairman of the Board and CEO and discusses the AGM and year-ahead outlook.,Yes,"The post centers on the Annual General Meeting and review of the financial year, which involves shareholders and investor relations context.",No,There is no explicit discussion of integrating ESG topics into day-to-day decision-making or broader CSR strategy.
